pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents
2021-07-29,https://www.zacks.com/stock/news/1770388/will-upstream-business-aid-exxonmobils-xom-q2-earnings,0.06145864448684309,0.9999687671661377,0.061460564074429916,1,0.061460564074429916,,,,,,0.061460564074429916,,,,,
2021-07-30,https://www.zacks.com/stock/news/1771842/exxonmobil-xom-q2-earnings-beat-on-huge-demand-recovery,0.6995924797981812,0.9999114274978638,0.6996544499434434,1,0.6996544499434434,,,,,,0.6996544499434434,,,,,
2021-07-30,https://qz.com/2040710/plastics-were-the-star-of-exxons-earnings-call/,0.019991935068560444,0.6871393918991089,0.029094438922075094,1,0.029094438922075094,,,,,,0.029094438922075094,,,,,
2021-07-31,https://www.fool.com/earnings/call-transcripts/2021/07/31/exxonmobil-xom-q2-2021-earnings-call-transcript/,0.4034432859272321,0.9999698996543884,0.4034569828386803,6,0.03660060686249842,1.1529633629145215,0.03396576666963971,0.05026488962238748,1.1184980635476116,0.02844920741542315,0.03660060686249842,1.1529633629145215,0.03396576666963971,0.05026488962238748,1.1184980635476116,0.02844920741542315
2021-07-31,https://www.fool.com/investing/2021/07/31/is-now-the-time-to-buy-oil-stocks/,1.3369407082609133,0.9999720454216003,1.3369794788845661,2,1.6334320343142006,1.0405269234549315,,,,,1.6334320343142006,1.0405269234549315,,,,
2021-08-02,https://www.fool.com/investing/2021/08/02/why-oil-and-gas-stocks-are-crushing-the/,0.7209569343819012,0.9999774694442749,0.7209731783082715,1,0.7209731783082715,,,,,,0.7209731783082715,,,,,
2021-08-02,https://www.benzinga.com/analyst-ratings/analyst-color/21/08/22279808/exxon-chevron-report-q2-earnings-bofas-takeaways,0.3314011167439476,0.9999761581420898,0.33140901815066853,1,0.33140901815066853,,,,,,0.33140901815066853,,,,,
2021-08-06,https://qz.com/2043753/exxons-net-zero-climate-goal-misses-the-point/,-0.02820570392747996,-0.95818030834198,0.029436739287918224,1,0.029436739287918224,,,,,,0.029436739287918224,,,,,
2021-08-07,https://www.fool.com/investing/2021/08/07/3-risky-dividend-stocks-i-feel-safe-owning/,-0.019430812011668894,-0.20270514488220215,0.05030821525497782,2,0.06331909783241177,0.03729733267754388,,,,,0.06331909783241177,0.03729733267754388,,,,
2021-08-11,https://www.zacks.com/research-daily/1780449/top-analyst-reports-for-alibaba-abbvie-exxon-mobil,-0.9656132656666159,-0.9456185698509216,1.0211445676440623,1,1.0211445676440623,,,,,,1.0211445676440623,,,,,
2021-08-12,https://www.zacks.com/stock/news/1780850/heres-what-the-eias-latest-crude-inventory-report-revealed,0.054145317689294405,0.9355752468109131,0.05787382455217692,1,0.05787382455217692,,,,,,0.05787382455217692,,,,,
2021-08-19,https://www.zacks.com/stock/news/1784084/exxonmobil-xom-may-have-to-pay-higher-oil-royalty-to-guyana,0.06317785365022939,0.9998155236244202,0.06318951062212362,1,0.06318951062212362,,,,,,0.06318951062212362,,,,,
2021-08-20,https://www.fool.com/investing/2021/08/20/microsoft-beat-apple-most-valuable-nasdaq-stock/,0.0521018073789057,0.9999723434448242,0.05210324837526922,1,0.05210324837526922,,,,,,0.05210324837526922,,,,,
2021-08-24,https://www.zacks.com/stock/news/1786021/exxonmobil-xom-to-resume-pnyang-talks-with-papua-new-guinea,0.368440927514278,0.9999735355377197,0.36845160555244827,2,0.6795564050320669,0.05734680607282962,,,,,0.6795564050320669,0.05734680607282962,,,,
2021-08-26,https://www.fool.com/investing/2021/08/26/my-top-oil-stock-to-buy-right-now/,0.028951829043809565,0.9999197721481323,0.02895415197322503,1,0.02895415197322503,,,,,,0.02895415197322503,,,,,
2021-08-26,https://www.fool.com/investing/2021/08/26/where-will-exxonmobil-be-in-10-years/,0.19524959754897483,0.9850614815950394,0.20521384368294338,4,0.05533280327376674,0.05910318576689164,0.03755430126153013,0.668865084429585,,,0.05533280327376674,0.05910318576689164,0.03755430126153013,0.668865084429585,,
2021-08-26,https://www.zacks.com/stock/news/1786923/oil-up-for-the-third-day-what-influenced-the-price-action,0.6443815957041225,0.9570663571357727,0.673288315799307,1,0.673288315799307,,,,,,0.673288315799307,,,,,
2021-08-27,https://www.zacks.com/stock/news/1787658/energy-firms-pledge-to-go-carbon-free-eye-net-zero-by-2050,0.05013609311662014,0.7728790640830994,0.06486926020709179,1,0.06486926020709179,,,,,,0.06486926020709179,,,,,
2021-08-31,https://www.fool.com/investing/2021/08/31/if-youre-retired-consider-buying-these-2-stocks/,0.05786865385580773,0.9999676942825317,0.05787052340458658,1,0.05787052340458658,,,,,,0.05787052340458658,,,,,
2021-09-01,https://www.tickerreport.com/banking-finance/7834635/probity-advisors-inc-sells-1687-shares-of-exxon-mobil-co-nysexom.html,0.9561365355644534,0.9898187071084976,0.9693087136239549,4,1.4297307297072819,0.9038695943672084,1.5128676470071536,0.030766883414175404,,,1.4297307297072819,0.9038695943672084,1.5128676470071536,0.030766883414175404,,
2021-09-01,https://www.zacks.com/stock/news/1789737/exxonmobil-xom-commences-sapote-1-well-drilling-in-guyana,0.04509576268891951,0.9999711513519287,0.045097093873031534,2,0.02926678297862625,0.06092740476743681,,,,,0.02926678297862625,0.06092740476743681,,,,
2021-09-01,https://www.dailypolitical.com/2021/09/01/integrated-advisors-network-llc-increases-position-in-exxon-mobil-co-nysexom.html,0.9378395911400769,0.989815816283226,0.9510152546184785,4,1.3565568936853767,0.9038695943672084,1.5128676470071536,0.030766883414175404,,,1.3565568936853767,0.9038695943672084,1.5128676470071536,0.030766883414175404,,
2021-09-03,https://www.zacks.com/stock/news/1790898/exxonmobil-xom-taps-oil-from-spr-for-baton-rouge-refinery,-1.5039241874920999,-0.9419894218444824,1.5965404203237326,1,1.5965404203237326,,,,,,1.5965404203237326,,,,,
2021-09-04,https://www.tickerreport.com/banking-finance/7846971/deseret-mutual-benefit-administrators-makes-new-investment-in-exxon-mobil-co-nysexom.html,0.9398833372516985,0.9898151606321335,0.9530599679139828,4,1.364735746867394,0.9038695943672084,1.5128676470071536,0.030766883414175404,,,1.364735746867394,0.9038695943672084,1.5128676470071536,0.030766883414175404,,
