pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents
2021-05-26,http://www.zacks.com/stock/news/1608013/the-zacks-analyst-blog-highlights-apple-goldman-sachs-applied-materials-snap-and-the-travelers-companies?cid=CS-ZC-FT-press_releases-1608013,0.9826550647152176,0.31182706356048584,1.1065706049301012,3,2.0466987986723217,1.1545017124796326,0.11851130363834891,,,,,,,,,,,2.0466987986723217,1.1545017124796326,0.11851130363834891,,,,,,,,,,
2021-05-27,https://www.investing.com/analysis/2-great-growth-stocks-to-buy-on-the-dip-heading-into-june-200582592,0.4885962212285833,0.9540676772594452,0.528473174382326,2,0.11511702605549402,0.941829322709158,,,,,,,,,,,,0.11511702605549402,0.941829322709158,,,,,,,,,,,
2021-05-27,http://www.zacks.com/stock/news/1611081/2-great-growth-stocks-to-buy-on-the-dip-heading-into-june?cid=CS-ZC-FT-stocks_in_the_news|investment_ideas-1611081,-0.007943046955071892,-0.05755007266998291,0.1165532425141331,2,0.11523924839234993,0.11786723663591628,,,,,,,,,,,,0.11523924839234993,0.11786723663591628,,,,,,,,,,,
2021-05-28,https://www.fool.com/investing/2021/05/28/retail-and-entertainment-news-on-wall-street/?source=iedfolrf0000001,0.38912471144220945,0.9590978026390076,0.3977205899731482,3,0.6987414629445778,0.397446671960083,0.09697363501478365,,,,,,,,,,,0.6987414629445778,0.397446671960083,0.09697363501478365,,,,,,,,,,
2021-06-02,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7470-C3AD36FB0D54%7D&siteid=rss&rss=1,1.1665253383502057,0.8337529897689819,1.3991258234329438,1,1.3991258234329438,,,,,,,,,,,,,1.3991258234329438,,,,,,,,,,,,
2021-06-02,https://www.benzinga.com/analyst-ratings/analyst-color/21/06/21391645/why-bofa-analyst-thinks-snap-user-data-is-a-mixed-bag,-0.6150131789582457,-0.9881628155708313,0.6223804106643818,1,0.6223804106643818,,,,,,,,,,,,,0.6223804106643818,,,,,,,,,,,,
2021-06-02,https://www.fool.com/investing/2021/06/02/twitter-launching-pilot-ad-program-for-fleets/?source=iedfolrf0000001,-0.11740034141333436,-0.9964242577552795,0.11782164123323433,1,0.11782164123323433,,,,,,,,,,,,,0.11782164123323433,,,,,,,,,,,,
2021-06-03,https://www.fool.com/investing/2021/06/03/3-stocks-that-roared-back/?source=iedfolrf0000001,-0.04088748700631736,-0.2179909715285668,0.12371354362580768,13,0.37736335792235276,0.09549540518839686,0.09600218189531473,0.09594560791190346,0.09583265974352743,0.09504940767860062,0.09493855846921358,0.1279995608935482,0.09543942674031633,0.09577628532349625,0.09543942674031633,0.11544586639419971,0.12754832223431384,0.37736335792235276,0.09549540518839686,0.09600218189531473,0.09594560791190346,0.09583265974352743,0.09504940767860062,0.09493855846921358,0.1279995608935482,0.09543942674031633,0.09577628532349625,0.09543942674031633,0.11544586639419971,0.12754832223431384
2021-06-04,https://www.fool.com/investing/2021/06/04/interested-in-augmented-reality-buy-this-stock/?source=iedfolrf0000001,0.36443084963467093,0.935514877239863,0.39168284806520104,6,0.4560207557440205,0.4900315798522984,0.1011304158389874,0.41436630263483054,0.3861786419617907,0.5023693923592787,,,,,,,,0.4560207557440205,0.4900315798522984,0.1011304158389874,0.41436630263483054,0.3861786419617907,0.5023693923592787,,,,,,,
2021-06-06,https://www.fool.com/investing/2021/06/06/why-gores-holdings-vi-stock-climbed-113-last-month/?source=iedfolrf0000001,0.3358758885288292,0.9433234930038452,0.3560558928298207,1,0.3560558928298207,,,,,,,,,,,,,0.3560558928298207,,,,,,,,,,,,
2021-06-08,https://www.benzinga.com/news/21/06/21464511/famed-ai-based-etf-slashed-tesla-holding-in-may-bought-snapchat-and-these-stocks-instead,-0.2443042901441992,-0.998521625995636,0.24473142898814298,2,0.1157297797422214,0.3737330782340646,,,,,,,,,,,,0.1157297797422214,0.3737330782340646,,,,,,,,,,,
2021-06-08,https://www.benzinga.com/markets/penny-stocks/21/06/21464251/cathie-wood-sells-26m-in-docusign-day-after-spelling-bull-case-also-sheds-6m-in-snapchat,-0.12455797752759605,-0.9863293766975403,0.12628436348985678,1,0.12628436348985678,,,,,,,,,,,,,0.12628436348985678,,,,,,,,,,,,
2021-06-08,https://www.benzinga.com/trading-ideas/technicals/21/06/21469856/sellers-keep-a-top-on-snap-stock,-0.05527251828474707,-0.39728174606959027,0.11703074435742515,3,0.12939711189362998,0.10240162732345637,0.1192934938551891,,,,,,,,,,,0.12939711189362998,0.10240162732345637,0.1192934938551891,,,,,,,,,,
2021-06-09,https://www.benzinga.com/etfs/sector-etfs/21/06/21485239/cathie-wood-sells-snapchat-docusign-for-second-straight-day-buys-spotify,-0.39904826780727803,-0.9975071549415588,0.40004551930322463,1,0.40004551930322463,,,,,,,,,,,,,0.40004551930322463,,,,,,,,,,,,
2021-06-09,https://www.marketwatch.com/story/this-robot-run-fund-thinks-gamestop-stock-will-soar-in-june-and-predicts-a-fall-for-tesla-and-amazon-11623237670,-0.5139575147475804,-0.9899461567401886,0.5204210686077351,2,0.38674896152135985,0.6540931756941102,,,,,,,,,,,,0.38674896152135985,0.6540931756941102,,,,,,,,,,,
2021-06-09,https://www.zacks.com/stock/news/1679216/is-first-trust-multi-cap-growth-alphadex-etf-fad-a-strong-etf-right-now,-0.3566675595726668,-0.9908975660800934,0.360634239530797,2,0.6032303334698494,0.11803814559174457,,,,,,,,,,,,0.6032303334698494,0.11803814559174457,,,,,,,,,,,
2021-06-09,https://www.fool.com/investing/2021/06/09/better-buy-pinterest-vs-snap/,0.14249961992635915,0.9763472676277161,0.14676760674172756,4,0.12578061922647366,0.13163242882133364,0.13315825009757573,0.19649912882152726,,,,,,,,,,0.12578061922647366,0.13163242882133364,0.13315825009757573,0.19649912882152726,,,,,,,,,
2021-06-15,https://www.benzinga.com/etfs/sector-etfs/21/06/21561109/cathie-wood-offloads-9-3m-in-snapchat-buys-32m-in-etsy,-0.12941017762357673,-0.998108983039856,0.1296553581047263,1,0.1296553581047263,,,,,,,,,,,,,0.1296553581047263,,,,,,,,,,,,
