pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents
2021-06-28,https://www.zacks.com/stock/news/1754831/zacks-industry-outlook-highlights-camping-world-rci-hospitality-seaworld-caribbean-cruises-and-carnival-corp,-0.01800342356980549,-0.33270835876464844,0.2681510953378611,3,0.3766606515440601,0.2279908257036288,0.19980180876589435,,,,,,,,,,,,0.3766606515440601,0.2279908257036288,0.19980180876589435,,,,,,,,,,,
2021-06-28,https://www.fool.com/investing/2021/06/28/carnival-made-truly-fascinating-financial-move/,-0.3276116610274802,-0.9704010486602783,0.33431670440613775,2,0.20824127317722851,0.460392135635047,,,,,,,,,,,,,0.20824127317722851,0.460392135635047,,,,,,,,,,,,
2021-06-28,https://www.marketwatch.com/story/dow-futures-wobble-early-monday-to-start-final-trading-days-in-june-11624879916,-0.02142283915529203,-0.9994625449180603,0.021434359160550986,1,0.021434359160550986,,,,,,,,,,,,,,0.021434359160550986,,,,,,,,,,,,,
2021-06-29,https://www.zacks.com/stock/news/1755536/carnival-ccl-q2-earnings-and-revenues-miss-estimates,-0.43290495274498947,-0.9987106323242188,0.4334638470179542,1,0.4334638470179542,,,,,,,,,,,,,,0.4334638470179542,,,,,,,,,,,,,
2021-06-29,https://www.benzinga.com/fintech/21/06/21695561/5-etfs-to-watch-in-the-second-half-of-2021,0.047288946002084734,0.8494147658348083,0.055672385157572536,1,0.055672385157572536,,,,,,,,,,,,,,0.055672385157572536,,,,,,,,,,,,,
2021-06-29,https://www.fool.com/investing/2021/06/29/its-a-cruel-summer-for-cruise-line-stocks/,-0.023045206849208542,-0.9922219216823578,0.023243404952766052,2,0.02044019854770265,0.026046611357829454,,,,,,,,,,,,,0.02044019854770265,0.026046611357829454,,,,,,,,,,,,
2021-06-30,https://www.fool.com/investing/2021/06/30/why-carnival-is-outpacing-the-gains-of-the-market/,-0.6299997508910735,-0.9893750548362732,0.6361238850596274,2,0.7650577159218777,0.507190054197377,,,,,,,,,,,,,0.7650577159218777,0.507190054197377,,,,,,,,,,,,
2021-07-06,https://www.fool.com/investing/2021/07/06/why-carnival-corporation-fell-108-in-june/,-0.02460500223024072,-0.9958066642284393,0.02472176431267486,2,0.021031821099960088,0.028411707525389625,,,,,,,,,,,,,0.021031821099960088,0.028411707525389625,,,,,,,,,,,,
2021-07-06,https://www.benzinga.com/trading-ideas/long-ideas/21/07/21863603/heres-why-carnivals-stock-looks-ready-to-tumble,-0.897480861472527,-0.997992753982544,0.900013539818731,2,0.025027135606078808,1.7749999440313833,,,,,,,,,,,,,0.025027135606078808,1.7749999440313833,,,,,,,,,,,,
2021-07-06,https://www.fool.com/investing/2021/07/06/why-carnival-corporations-shares-dropped-on-tuesda/,-0.024767899744781486,-0.9994424879550934,0.02478170670741734,2,0.024832208846164428,0.024731204568670253,,,,,,,,,,,,,0.024832208846164428,0.024731204568670253,,,,,,,,,,,,
